timestamp,lsl_timestamp,TP9,AF7,AF8,TP10,Right AUX,keypress_A,keypress_B
1772276886.178869,1772276886.1144593,273.4375,109.375,77.1484375,470.21484375,0.0,0,0
1772276886.179052,1772276886.1183538,-734.86328125,-68.84765625,-13.18359375,47.36328125,0.0,0,0
1772276886.179063,1772276886.1222484,-952.1484375,-163.0859375,-106.4453125,-424.31640625,0.0,0,0
1772276886.179072,1772276886.1261432,24.4140625,-84.9609375,-89.84375,-331.54296875,0.0,0,0
1772276886.179081,1772276886.1300378,-911.62109375,59.08203125,7.8125,242.1875,0.0,0,0
1772276886.1790888,1772276886.1339324,346.6796875,64.453125,41.9921875,425.78125,0.0,0,0
1772276886.1790972,1772276886.1378272,-609.86328125,-29.78515625,-15.13671875,98.14453125,0.0,0,0
1772276886.179106,1772276886.1417217,-966.796875,-129.8828125,-100.5859375,-442.3828125,0.0,0,0
1772276886.1791139,1772276886.1456163,-161.62109375,-80.56640625,-93.26171875,-458.49609375,0.0,0,0
1772276886.179123,1772276886.149511,-924.8046875,82.03125,16.11328125,185.05859375,0.0,0,0
1772276886.1791308,1772276886.1534057,513.18359375,68.84765625,73.2421875,454.58984375,0.0,0,0
1772276886.17914,1772276886.1573002,-392.08984375,-41.9921875,8.7890625,207.51953125,0.0,0,0
1772276886.2394822,1772276886.161296,-906.73828125,-117.67578125,-114.2578125,-366.69921875,0.0,0,0
1772276886.2396271,1772276886.1651907,-250.48828125,-53.22265625,-123.53515625,-504.8828125,0.0,0,0
1772276886.2396622,1772276886.1690853,-944.82421875,94.7265625,-9.765625,71.77734375,0.0,0,0
1772276886.2396932,1772276886.17298,712.890625,73.73046875,52.24609375,394.04296875,0.0,0,0
1772276886.239725,1772276886.1768746,-63.4765625,-36.1328125,23.92578125,218.26171875,0.0,0,0
1772276886.239754,1772276886.1807692,-797.36328125,-166.015625,-84.47265625,-388.671875,0.0,0,0
1772276886.239784,1772276886.184664,-298.33984375,-152.34375,-113.28125,-551.26953125,0.0,0,0
1772276886.239813,1772276886.1885586,-982.421875,90.8203125,-14.16015625,-17.08984375,0.0,0,0
1772276886.2398431,1772276886.1924534,827.63671875,211.9140625,53.7109375,345.703125,0.0,0,0
1772276886.239873,1772276886.196348,104.00390625,131.8359375,42.48046875,257.32421875,0.0,0,0
1772276886.239902,1772276886.2002425,-741.69921875,-58.59375,-87.40234375,-374.51171875,0.0,0,0
1772276886.2399309,1772276886.2041373,-361.81640625,-84.9609375,-145.99609375,-649.90234375,0.0,0,0
1772276886.2838242,1772276886.2081208,889.16015625,100.09765625,-41.9921875,-209.9609375,0.0,0,0
1772276886.2839491,1772276886.2120156,930.17578125,203.125,51.7578125,266.6015625,0.0,0,0
1772276886.283982,1772276886.2159102,291.015625,125.48828125,50.29296875,266.6015625,0.0,0,0
1772276886.284009,1772276886.219805,-709.47265625,-59.5703125,-86.42578125,-385.25390625,0.0,0,0
1772276886.284034,1772276886.2236996,-439.453125,-64.453125,-149.90234375,-673.33984375,0.0,0,0
1772276886.2840588,1772276886.2275944,828.125,93.26171875,-35.64453125,-278.80859375,0.0,0,0
1772276886.284083,1772276886.231489,992.67578125,150.390625,44.43359375,239.2578125,0.0,0,0
1772276886.284107,1772276886.2353837,380.859375,110.3515625,38.57421875,311.5234375,0.0,0,0
1772276886.284131,1772276886.2392783,-666.50390625,-58.10546875,-83.49609375,-298.33984375,0.0,0,0
1772276886.284155,1772276886.2431731,-603.02734375,-71.77734375,-165.52734375,-623.53515625,0.0,0,0
1772276886.284179,1772276886.2470677,633.30078125,62.98828125,-86.9140625,-319.82421875,0.0,0,0
1772276886.284203,1772276886.2509625,-969.7265625,89.84375,7.32421875,240.234375,0.0,0,0
1772276886.3445828,1772276886.2551095,317.87109375,69.3359375,52.734375,400.390625,0.0,0,0
1772276886.344714,1772276886.259004,-757.32421875,-49.8046875,-25.390625,-151.85546875,0.0,0,0
1772276886.344758,1772276886.262899,-818.359375,-60.05859375,-155.76171875,-619.140625,0.0,0,0
1772276886.3447978,1772276886.2667937,215.33203125,20.99609375,-153.80859375,-422.36328125,0.0,0,0
1772276886.344885,1772276886.2706883,975.09765625,89.84375,-18.5546875,210.44921875,0.0,0,0
1772276886.344927,1772276886.274583,248.53515625,92.7734375,22.94921875,392.578125,0.0,0,0
1772276886.344993,1772276886.278478,-864.74609375,-36.62109375,-84.9609375,-75.68359375,0.0,0,0
1772276886.3450649,1772276886.2823725,-940.91796875,-119.140625,-162.59765625,-543.9453125,0.0,0,0
1772276886.345104,1772276886.2862673,-54.19921875,-52.734375,-138.671875,-464.35546875,0.0,0,0
1772276886.345141,1772276886.290162,915.52734375,62.5,-14.6484375,187.5,0.0,0,0
1772276886.3451772,1772276886.2940567,348.14453125,71.77734375,23.92578125,479.98046875,0.0,0,0
1772276886.34523,1772276886.2979515,-541.50390625,-29.296875,-86.42578125,109.375,0.0,0,0
1772276886.374002,1772276886.3019986,-916.015625,-144.53125,-201.171875,-436.03515625,0.0,0,0
1772276886.374146,1772276886.3058934,-48.828125,-95.703125,-201.66015625,-479.4921875,0.0,0,0
1772276886.374233,1772276886.3097882,-917.48046875,37.109375,-76.66015625,112.79296875,0.0,0,0
1772276886.374295,1772276886.313683,531.73828125,9.765625,-12.6953125,404.296875,0.0,0,0
1772276886.374337,1772276886.3175776,-186.5234375,-96.19140625,-44.921875,164.55078125,0.0,0,0
1772276886.3743758,1772276886.3214724,-850.5859375,-187.01171875,-152.34375,-433.59375,0.0,0,0
1772276886.374414,1772276886.3253672,-256.34765625,-118.1640625,-183.59375,-529.296875,0.0,0,0
