timestamp,lsl_timestamp,TP9,AF7,AF8,TP10,Right AUX,keypress_A,keypress_B
1766859739.723552,1766859739.6330569,143.06640625,-43.9453125,-227.5390625,-134.27734375,0.0,0,0
1766859739.7240388,1766859739.6369522,-906.25,-62.98828125,-109.375,-213.37890625,0.0,0,0
1766859739.724076,1766859739.6408472,-632.32421875,-37.109375,104.00390625,-30.2734375,0.0,0,0
1766859739.724103,1766859739.6447423,375.48828125,-5.37109375,171.38671875,146.484375,0.0,0,0
1766859739.724129,1766859739.6486373,861.81640625,-9.765625,-54.19921875,76.66015625,0.0,0,0
1766859739.724153,1766859739.6525323,282.2265625,-31.25,-209.9609375,-97.65625,0.0,0,0
1766859739.7241778,1766859739.6564276,-833.0078125,4.8828125,-141.6015625,-229.00390625,0.0,0,0
1766859739.724203,1766859739.6603227,-737.3046875,7.8125,68.84765625,-83.0078125,0.0,0,0
1766859739.7242272,1766859739.6642177,252.9296875,-23.92578125,164.55078125,133.30078125,0.0,0,0
1766859739.724252,1766859739.6681128,895.5078125,-23.92578125,-35.64453125,92.28515625,0.0,0,0
1766859739.724276,1766859739.6720078,333.984375,-45.8984375,-215.33203125,-116.69921875,0.0,0,0
1766859739.724301,1766859739.675903,-716.30859375,-67.3828125,-169.921875,-227.5390625,0.0,0,0
1766859739.753626,1766859739.679882,-794.43359375,-48.828125,73.73046875,-62.5,0.0,0,0
1766859739.753738,1766859739.683777,72.265625,-21.97265625,196.2890625,150.87890625,0.0,0,0
1766859739.753772,1766859739.6876721,892.578125,-26.3671875,6.34765625,115.234375,0.0,0,0
1766859739.7537978,1766859739.6915672,465.33203125,-37.109375,-184.5703125,-76.171875,0.0,0,0
1766859739.7538319,1766859739.6954625,-542.48046875,-35.15625,-177.24609375,-175.29296875,0.0,0,0
1766859739.7538571,1766859739.6993575,-813.96484375,-36.1328125,46.875,-100.09765625,0.0,0,0
1766859739.7538948,1766859739.7032526,-91.796875,-35.15625,189.453125,82.03125,0.0,0,0
1766859739.753919,1766859739.7071476,859.86328125,-28.80859375,33.69140625,130.37109375,0.0,0,0
1766859739.753943,1766859739.711043,493.65234375,-40.0390625,-188.96484375,-79.1015625,0.0,0,0
1766859739.75397,1766859739.714938,-510.25390625,-64.453125,-213.37890625,-191.40625,0.0,0,0
1766859739.753994,1766859739.718833,-878.41796875,-66.40625,14.16015625,-78.125,0.0,0,0
1766859739.754018,1766859739.722728,-245.1171875,-30.76171875,169.921875,78.125,0.0,0,0
1766859739.7987242,1766859739.7267778,803.22265625,-29.296875,60.546875,160.64453125,0.0,0,0
1766859739.798833,1766859739.7306728,623.53515625,-11.71875,-163.0859375,-8.30078125,0.0,0,0
1766859739.798878,1766859739.734568,-381.34765625,-13.18359375,-230.46875,-226.07421875,0.0,0,0
1766859739.79892,1766859739.7384632,-935.05859375,-31.73828125,2.44140625,-140.13671875,0.0,0,0
