scale,notch,art,burst,model,combination,pid,test_recall,train_recall,test_f1,train_f1,dummy_test_f1,dummy_train_f1,test_accuracy,train_accuracy,test_n,test_cm,train_cm,dummy_test_cm,dummy_train_cm
Intra,NoNotch,NoArt,NoBurst,EI,Intra|NoNotch|NoArt|NoBurst|EI,25,0.6733508184348318,0.6951270850099392,0.4886128726084561,0.5134205951477722,0.497550705997517,0.49450562414145394,0.4876549837256475,0.5110550575278501,4300,"[[649, 1501], [703, 1447]]","[[2812, 5788], [2622, 5978]]","[[1106, 1044], [1091, 1059]]","[[4305, 4295], [4363, 4237]]"
Intra,NoNotch,NoArt,NoBurst,EI,Intra|NoNotch|NoArt|NoBurst|EI,26,0.7924224483502931,0.7856088371267365,0.5873401189781654,0.5975502855972523,0.5210179071604113,0.4814710806315272,0.502886524822695,0.520520193888506,2310,"[[242, 913], [235, 920]]","[[1182, 3438], [993, 3627]]","[[579, 576], [545, 610]]","[[2330, 2290], [2428, 2192]]"
Intra,NoNotch,NoArt,NoBurst,EI,Intra|NoNotch|NoArt|NoBurst|EI,27,0.8273741888969,0.8165395066656596,0.56888826047337,0.5627234520857238,0.4945103104571934,0.5008798942916062,0.4935336697909157,0.5002642273952187,3740,"[[292, 1578], [316, 1554]]","[[1383, 6097], [1379, 6101]]","[[944, 926], [951, 919]]","[[3824, 3656], [3758, 3722]]"
Intra,NoNotch,NoArt,NoBurst,EI,Intra|NoNotch|NoArt|NoBurst|EI,28,0.7304259549973835,0.6398831612036481,0.5692389540670957,0.5308424559148891,0.5241979516047588,0.49494638518158823,0.5178566195709052,0.5050143438834561,3330,"[[718, 947], [646, 1019]]","[[3328, 5932], [3254, 6006]]","[[856, 809], [821, 844]]","[[4674, 4586], [4703, 4557]]"
Intra,NoNotch,NoArt,NoBurst,EI,Intra|NoNotch|NoArt|NoBurst|EI,30,0.8787341122442088,0.8723392371885058,0.5922522953894875,0.5917371781295856,0.48730863120343954,0.49866407632921234,0.4982125346120078,0.5107543090433699,3320,"[[200, 1460], [206, 1454]]","[[986, 5654], [843, 5797]]","[[828, 832], [857, 803]]","[[3422, 3218], [3364, 3276]]"
Intra,NoNotch,NoArt,NoBurst,EI,Intra|NoNotch|NoArt|NoBurst|EI,31,0.6699564102564103,0.538871855345912,0.5314634306929017,0.5285184087676763,0.5096814283224489,0.5005927339204883,0.499001282051282,0.5200511006289309,3680,"[[647, 1193], [650, 1190]]","[[3990, 3970], [3671, 4289]]","[[953, 887], [905, 935]]","[[4061, 3899], [4000, 3960]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,4,0.5325360544217687,0.8384949616049278,0.4997016790812242,0.8405941773773794,0.5100437112226259,0.4991063763475939,0.48370204081632656,0.8411237930925198,2470,"[[535, 700], [576, 659]]","[[4168, 772], [798, 4142]]","[[602, 633], [596, 639]]","[[2575, 2365], [2510, 2430]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,5,0.5042105263157894,0.9983783783783784,0.4886488433327626,0.9989115646258503,0.4988864708380838,0.499693033702801,0.5479532163742691,0.9989152165864494,920,"[[274, 186], [230, 230]]","[[1839, 1], [3, 1837]]","[[224, 236], [225, 235]]","[[943, 897], [927, 913]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,6,0.4644347074278328,0.8139870086798808,0.4728186750745772,0.8147007757394222,0.49944089581843276,0.4904604698062485,0.5053063382941755,0.8149556937427128,3110,"[[848, 707], [832, 723]]","[[5075, 1145], [1157, 5063]]","[[790, 765], [782, 773]]","[[3149, 3071], [3200, 3020]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,7,0.47929041829497754,0.9113497939146878,0.4878889336085976,0.9079078062324172,0.5066252473688796,0.4958282031309175,0.5074408380373427,0.9075569143918552,2380,"[[637, 553], [619, 571]]","[[4302, 458], [422, 4338]]","[[580, 610], [579, 611]]","[[2456, 2304], [2430, 2330]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,8,0.45866736990154716,0.750501751726091,0.4664478389810241,0.7567206739196823,0.509718973717054,0.4958423145385874,0.5166279106110329,0.7587479101358412,4000,"[[1148, 852], [1081, 919]]","[[6136, 1864], [1996, 6004]]","[[1047, 953], [988, 1012]]","[[4033, 3967], [4054, 3946]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,9,0.4526559714795009,0.7872074818889454,0.4467642706167073,0.7850491049085535,0.49614206588876925,0.4916261298501733,0.4658461702184266,0.7844752165985105,3370,"[[808, 877], [922, 763]]","[[5269, 1471], [1434, 5306]]","[[856, 829], [855, 830]]","[[3430, 3310], [3463, 3277]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,10,0.4662635658914729,0.8823788604459125,0.46249322247559077,0.8885760661188314,0.5116813239998463,0.4920740878905564,0.5074425987449244,0.8893426319345394,2180,"[[598, 492], [582, 508]]","[[3908, 452], [513, 3847]]","[[528, 562], [521, 569]]","[[2224, 2136], [2240, 2120]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,11,0.46756098478461655,0.7710373476914457,0.47403977612421355,0.767856470386507,0.5086124990144256,0.49997420068020704,0.5196889814707865,0.7669743623659763,4210,"[[1155, 950], [1080, 1025]]","[[6851, 2129], [2056, 6924]]","[[1095, 1010], [1040, 1065]]","[[4517, 4463], [4498, 4482]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,12,0.32558357771260993,0.966688037166086,0.35542593868079975,0.9632875172391466,0.5244668041687076,0.49047452521504675,0.49556793743890515,0.9631779481223383,1560,"[[522, 258], [529, 251]]","[[2994, 126], [104, 3016]]","[[385, 395], [361, 419]]","[[1583, 1537], [1606, 1514]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,13,0.4862392344497607,0.8096605534105535,0.4930144670907469,0.8107118623090889,0.5040682757433285,0.4948804975353034,0.5121531100478468,0.8110135135135135,2790,"[[751, 644], [718, 677]]","[[4533, 1047], [1062, 4518]]","[[689, 706], [687, 708]]","[[2857, 2723], [2850, 2730]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,14,0.5339244518019493,0.7740722509875052,0.5084630391074547,0.7857144903453527,0.48868651348878867,0.4962476277310808,0.5248986818459469,0.788998554795165,3360,"[[864, 816], [770, 910]]","[[5949, 1451], [1672, 5728]]","[[834, 846], [864, 816]]","[[3768, 3632], [3759, 3641]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,15,0.48511093682945416,0.7887185597532426,0.44850651645902895,0.7833840178982395,0.48629594561420236,0.49448285460818653,0.49041583526219173,0.7819620596557368,3370,"[[839, 846], [871, 814]]","[[5225, 1515], [1424, 5316]]","[[841, 844], [872, 813]]","[[3447, 3293], [3443, 3297]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,17,0.41505879774116067,0.8573089745820864,0.4221083793983893,0.849506895012292,0.49526055801226987,0.49825214837407766,0.4978185507996312,0.8482051144966423,3190,"[[869, 726], [866, 729]]","[[5349, 1031], [916, 5464]]","[[795, 800], [808, 787]]","[[3286, 3094], [3235, 3145]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,18,0.5481362979251928,0.7623008619287688,0.5153048143902532,0.7669681747520689,0.4996107157607999,0.4961950420595874,0.5213275507503105,0.7683989808640972,5050,"[[1243, 1282], [1130, 1395]]","[[8318, 2422], [2553, 8187]]","[[1304, 1221], [1274, 1251]]","[[5411, 5329], [5436, 5304]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,20,0.49148218238546787,0.7902373630901812,0.513255465252749,0.7889721432878509,0.5033409616586961,0.4960560391008716,0.5430533033655889,0.7886733129544611,4620,"[[1373, 937], [1174, 1136]]","[[7273, 1967], [1938, 7302]]","[[1183, 1127], [1153, 1157]]","[[4636, 4604], [4672, 4568]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,21,0.46449393501286823,0.8475954814800393,0.4434286933014563,0.8424409554515208,0.5219913716998947,0.48813039836713734,0.5159330236754951,0.8414501126060348,2890,"[[823, 622], [778, 667]]","[[4828, 952], [881, 4899]]","[[744, 701], [687, 758]]","[[2911, 2869], [2987, 2793]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,22,0.44901742160278746,0.9251207722897083,0.46896976036096927,0.9196828843062459,0.5014697872918363,0.4946247969772471,0.5137595818815331,0.9191294238207302,2050,"[[592, 433], [564, 461]]","[[3744, 356], [307, 3793]]","[[480, 545], [499, 526]]","[[2100, 2000], [2095, 2005]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,23,0.49667778816606223,0.7803336823547271,0.4833413116030062,0.7765449243584163,0.4910099718713793,0.4944825976464006,0.5140061462095442,0.775477322639086,4410,"[[1134, 1071], [1104, 1101]]","[[7519, 2261], [2165, 7615]]","[[1116, 1089], [1126, 1079]]","[[4915, 4865], [4969, 4811]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,24,0.4733977502474322,0.7560627753789693,0.48249505263307657,0.7476325100294724,0.5023996191941971,0.49702413604793605,0.49931310430557163,0.744775582592873,4880,"[[1297, 1143], [1294, 1146]]","[[7159, 2601], [2383, 7377]]","[[1263, 1177], [1221, 1219]]","[[4924, 4836], [4930, 4830]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,25,0.49139946852838967,0.770572073174207,0.47615430831131356,0.7688483061344764,0.497550705997517,0.49450562414145394,0.49606317908077424,0.7683570106939209,4300,"[[1078, 1072], [1096, 1054]]","[[6589, 2011], [1973, 6627]]","[[1106, 1044], [1091, 1059]]","[[4305, 4295], [4363, 4237]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,26,0.3883451022715593,0.9253428357426472,0.4190659060211509,0.9294665373004524,0.5210179071604113,0.4814710806315272,0.47867255113577967,0.92964869463306,2310,"[[656, 499], [706, 449]]","[[4315, 305], [345, 4275]]","[[579, 576], [545, 610]]","[[2330, 2290], [2428, 2192]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,27,0.6099112713290074,0.7931989326354185,0.5216630132988138,0.7962448254011093,0.4945103104571934,0.5008798942916062,0.46904599855803897,0.7970703514901099,3740,"[[613, 1257], [728, 1142]]","[[5991, 1489], [1547, 5933]]","[[944, 926], [951, 919]]","[[3824, 3656], [3758, 3722]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,28,0.3498608058608058,0.8317421209442516,0.3780067017345999,0.8368215730206552,0.5241979516047588,0.49494638518158823,0.512757980115123,0.8377306651112008,3330,"[[1011, 654], [896, 769]]","[[7762, 1498], [1604, 7656]]","[[856, 809], [821, 844]]","[[4674, 4586], [4703, 4557]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,30,0.44337529546835946,0.7796699751382812,0.477874790306738,0.7723672145310247,0.48730863120343954,0.49866407632921234,0.527328088066455,0.7702650920911469,3320,"[[1013, 647], [923, 737]]","[[5052, 1588], [1463, 5177]]","[[828, 832], [857, 803]]","[[3422, 3218], [3364, 3276]]"
Intra,NoNotch,NoArt,NoBurst,LR,Intra|NoNotch|NoArt|NoBurst|LR,31,0.4963153846153846,0.7650982704402516,0.48917798293978826,0.767170887525914,0.5096814283224489,0.5005927339204883,0.5406897435897436,0.7678573113207546,3680,"[[1098, 742], [937, 903]]","[[6134, 1826], [1870, 6090]]","[[953, 887], [905, 935]]","[[4061, 3899], [4000, 3960]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,4,0.48517755102040816,0.7546915111887179,0.46144680503052016,0.7522754991242848,0.5100437112226259,0.4991063763475939,0.46748197278911563,0.7514606385771858,2470,"[[555, 680], [635, 600]]","[[3696, 1244], [1212, 3728]]","[[602, 633], [596, 639]]","[[2575, 2365], [2510, 2430]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,5,0.4823391812865497,0.9826064420584967,0.46384961502931665,0.9786532522057344,0.4988864708380838,0.499693033702801,0.5315204678362574,0.9785412810070344,920,"[[269, 191], [240, 220]]","[[1793, 47], [32, 1808]]","[[224, 236], [225, 235]]","[[943, 897], [927, 913]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,6,0.5025082890550898,0.749670019432569,0.502112522551464,0.7499619919072027,0.49944089581843276,0.4904604698062485,0.5175937817397361,0.7500754890529862,3110,"[[828, 727], [773, 782]]","[[4668, 1552], [1557, 4663]]","[[790, 765], [782, 773]]","[[3149, 3071], [3200, 3020]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,7,0.5249113475177305,0.8176115331959919,0.5153620787811105,0.810082994302498,0.5066252473688796,0.4958282031309175,0.5163192936749168,0.8083625585196266,2380,"[[603, 587], [564, 626]]","[[3804, 956], [868, 3892]]","[[580, 610], [579, 611]]","[[2456, 2304], [2430, 2330]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,8,0.4562555868104391,0.700386318469907,0.4622092323035232,0.6996083151819019,0.509718973717054,0.4958423145385874,0.5123850210970463,0.6993191504555708,4000,"[[1135, 865], [1085, 915]]","[[5586, 2414], [2397, 5603]]","[[1047, 953], [988, 1012]]","[[4033, 3967], [4054, 3946]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,9,0.45533588740788034,0.7535270097186721,0.45061011474775886,0.7512427478179422,0.49614206588876925,0.4916261298501733,0.4701155984781972,0.7504979136532381,3370,"[[818, 867], [918, 767]]","[[5038, 1702], [1661, 5079]]","[[856, 829], [855, 830]]","[[3430, 3310], [3463, 3277]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,10,0.4537142857142856,0.8086771188349223,0.4397319753439571,0.8105937081791496,0.5116813239998463,0.4920740878905564,0.48426873385012925,0.8110534719615645,2180,"[[562, 528], [597, 493]]","[[3547, 813], [834, 3526]]","[[528, 562], [521, 569]]","[[2224, 2136], [2240, 2120]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,11,0.4934804022444471,0.7228267585834851,0.49050443779331393,0.7161624500618473,0.5086124990144256,0.49997420068020704,0.5253021254449308,0.7135195314593783,4210,"[[1123, 982], [1024, 1081]]","[[6324, 2656], [2489, 6491]]","[[1095, 1010], [1040, 1065]]","[[4517, 4463], [4498, 4482]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,12,0.34621309872922773,0.9009422841656987,0.3792635882740021,0.8986440967754229,0.5244668041687076,0.49047452521504675,0.5208426197458456,0.8983782888114595,1560,"[[544, 236], [512, 268]]","[[2795, 325], [309, 2811]]","[[385, 395], [361, 419]]","[[1583, 1537], [1606, 1514]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,13,0.4530909090909091,0.7356209781209782,0.46188339871186496,0.7384123934031939,0.5040682757433285,0.4948804975353034,0.5093333333333334,0.739394305019305,2790,"[[791, 604], [766, 629]]","[[4147, 1433], [1475, 4105]]","[[689, 706], [687, 708]]","[[2857, 2723], [2850, 2730]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,14,0.39950035853082044,0.7324430717312074,0.39811787609269833,0.7382561504531642,0.48868651348878867,0.4962476277310808,0.49676826515346006,0.7403489629845563,3360,"[[1005, 675], [1008, 672]]","[[5537, 1863], [1980, 5420]]","[[834, 846], [864, 816]]","[[3768, 3632], [3759, 3641]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,15,0.5160002938111118,0.7388416888322835,0.46693914083431254,0.733996622174657,0.48629594561420236,0.49448285460818653,0.4964592348649684,0.7323167857865489,3370,"[[807, 878], [819, 866]]","[[4892, 1848], [1760, 4980]]","[[841, 844], [872, 813]]","[[3447, 3293], [3443, 3297]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,17,0.48297744574347473,0.752323170358385,0.48505038873572764,0.7471871851526601,0.49526055801226987,0.49825214837407766,0.5201765136038837,0.7455132030015104,3190,"[[833, 762], [765, 830]]","[[4708, 1672], [1584, 4796]]","[[795, 800], [808, 787]]","[[3286, 3094], [3235, 3145]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,18,0.5243653004296215,0.7157330731284219,0.5042772533436661,0.7169544485500684,0.4996107157607999,0.4961950420595874,0.5226358499786208,0.7174612674147559,5050,"[[1302, 1223], [1189, 1336]]","[[7724, 3016], [3053, 7687]]","[[1304, 1221], [1274, 1251]]","[[5411, 5329], [5436, 5304]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,20,0.45888830664426744,0.7188188185369901,0.4808531482748036,0.7278114644321189,0.5033409616586961,0.4960560391008716,0.522750709596969,0.7312215886163395,4620,"[[1353, 957], [1248, 1062]]","[[6871, 2369], [2598, 6642]]","[[1183, 1127], [1153, 1157]]","[[4636, 4604], [4672, 4568]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,21,0.40005741999651373,0.7886049572616288,0.39507031325570807,0.7815492141523591,0.5219913716998947,0.48813039836713734,0.5136129482092138,0.7796039350454642,2890,"[[909, 536], [871, 574]]","[[4454, 1326], [1222, 4558]]","[[744, 701], [687, 758]]","[[2911, 2869], [2987, 2793]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,22,0.40803600464576073,0.8492421929908088,0.4239840633358991,0.8363569298593353,0.5014697872918363,0.4946247969772471,0.5055934959349594,0.8336365178041072,2050,"[[617, 408], [606, 419]]","[[3354, 746], [618, 3482]]","[[480, 545], [499, 526]]","[[2100, 2000], [2095, 2005]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,23,0.46843808894351546,0.7393502893578155,0.44660063137959793,0.7403502356472591,0.4910099718713793,0.4944825976464006,0.48268823052796755,0.7407769770555704,4410,"[[1072, 1133], [1145, 1060]]","[[7246, 2534], [2563, 7217]]","[[1116, 1089], [1126, 1079]]","[[4915, 4865], [4969, 4811]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,24,0.48848266868688694,0.6870073120471429,0.49969436301210307,0.6821256634692465,0.5023996191941971,0.49702413604793605,0.5179565038453555,0.6798272427955206,4880,"[[1351, 1089], [1252, 1188]]","[[6567, 3193], [3055, 6705]]","[[1263, 1177], [1221, 1219]]","[[4924, 4836], [4930, 4830]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,25,0.4696569963992013,0.7365064769805076,0.4702811228636615,0.729721386155555,0.497550705997517,0.49450562414145394,0.5025895561111373,0.7272034085337153,4300,"[[1153, 997], [1143, 1007]]","[[6174, 2426], [2266, 6334]]","[[1106, 1044], [1091, 1059]]","[[4305, 4295], [4363, 4237]]"
