timestamp,lsl_timestamp,TP9,AF7,AF8,TP10,Right AUX,keypress_A,keypress_B
1772030232.7818089,1772030232.719712,-1000.0,-933.10546875,-772.94921875,-293.45703125,0.0,0,0
1772030232.782157,1772030232.7236056,-520.01953125,-1000.0,-13.671875,-206.54296875,0.0,0,0
1772030232.782263,1772030232.7274995,840.8203125,-238.28125,612.79296875,96.6796875,0.0,0,0
1772030232.782309,1772030232.7313933,-862.3046875,-842.7734375,446.77734375,238.76953125,0.0,0,0
1772030232.782377,1772030232.7352872,194.3359375,499.51171875,-385.25390625,10.7421875,0.0,0,0
1772030232.7824252,1772030232.7391808,-1000.0,-892.08984375,-724.12109375,-244.140625,0.0,0,0
1772030232.782462,1772030232.7430747,-788.0859375,-1000.0,-120.1171875,-233.3984375,0.0,0,0
1772030232.782497,1772030232.7469685,584.47265625,-177.24609375,528.3203125,48.828125,0.0,0,0
1772030232.7825332,1772030232.7508624,-809.08203125,-886.23046875,491.2109375,247.0703125,0.0,0,0
1772030232.782569,1772030232.754756,158.69140625,730.46875,-359.86328125,52.24609375,0.0,0,0
1772030232.782604,1772030232.7586498,-1000.0,-635.25390625,-752.9296875,-227.05078125,0.0,0,0
1772030232.782639,1772030232.7625437,-1000.0,-1000.0,-265.13671875,-261.23046875,0.0,0,0
1772030232.8406389,1772030232.7665362,249.51171875,-176.26953125,481.93359375,18.06640625,0.0,0,0
1772030232.840807,1772030232.77043,-767.08984375,-996.09375,596.19140625,234.375,0.0,0,0
1772030232.840875,1772030232.774324,184.5703125,-958.984375,-253.41796875,83.984375,0.0,0,0
1772030232.8409338,1772030232.7782178,-1000.0,-120.1171875,-732.91015625,-194.3359375,0.0,0,0
1772030232.840993,1772030232.7821116,-1000.0,-1000.0,-373.53515625,-282.71484375,0.0,0,0
1772030232.8410492,1772030232.7860053,1.953125,-201.66015625,435.05859375,-16.11328125,0.0,0,0
1772030232.841124,1772030232.789899,-777.34375,-1000.0,665.52734375,229.00390625,0.0,0,0
1772030232.8411798,1772030232.793793,377.9296875,-942.3828125,-161.62109375,108.88671875,0.0,0,0
1772030232.8412411,1772030232.7976868,-927.734375,-18.06640625,-739.2578125,-183.59375,0.0,0,0
1772030232.841293,1772030232.8015807,-1000.0,-1000.0,-467.7734375,-302.734375,0.0,0,0
1772030232.841331,1772030232.8054743,-170.41015625,-358.3984375,360.83984375,-51.7578125,0.0,0,0
1772030232.841364,1772030232.8093681,-843.26171875,923.828125,666.9921875,206.54296875,0.0,0,0
1772030232.9174452,1772030232.8133435,582.51953125,-896.484375,-4.39453125,153.3203125,0.0,0,0
1772030232.917593,1772030232.8172374,-801.26953125,144.53125,-665.0390625,-148.92578125,0.0,0,0
1772030232.917639,1772030232.8211312,-1000.0,-1000.0,-550.29296875,-310.546875,0.0,0,0
1772030232.917681,1772030232.825025,-210.9375,-704.58984375,297.8515625,-91.30859375,0.0,0,0
1772030232.917724,1772030232.828919,-928.22265625,670.41015625,666.50390625,174.31640625,0.0,0,0
1772030232.9177668,1772030232.8328128,838.37890625,-824.21875,130.37109375,171.38671875,0.0,0,0
1772030232.917809,1772030232.8367066,-501.46484375,171.38671875,-601.5625,-116.69921875,0.0,0,0
1772030232.91785,1772030232.8406005,-1000.0,-1000.0,-654.296875,-307.6171875,0.0,0,0
1772030232.9179142,1772030232.844494,-178.7109375,-927.24609375,230.46875,-128.41796875,0.0,0,0
1772030232.917959,1772030232.848388,-985.3515625,381.34765625,675.78125,144.04296875,0.0,0,0
1772030232.918012,1772030232.8522818,-981.93359375,-778.80859375,255.37109375,198.2421875,0.0,0,0
1772030232.9180648,1772030232.8561757,-167.96875,161.1328125,-535.64453125,-67.87109375,0.0,0,0
1772030232.931972,1772030232.8601642,-1000.0,-1000.0,-717.7734375,-303.7109375,0.0,0,0
1772030232.9321222,1772030232.864058,-268.06640625,-1000.0,151.3671875,-160.64453125,0.0,0,0
1772030232.932224,1772030232.8679519,963.37890625,64.453125,652.83203125,132.32421875,0.0,0,0
