lsl_timestamp,TP9_delta,TP9_theta,TP9_alpha,TP9_beta,TP9_low_gamma,TP9_high_gamma,TP9_very_high,AF7_delta,AF7_theta,AF7_alpha,AF7_beta,AF7_low_gamma,AF7_high_gamma,AF7_very_high,AF8_delta,AF8_theta,AF8_alpha,AF8_beta,AF8_low_gamma,AF8_high_gamma,AF8_very_high,TP10_delta,TP10_theta,TP10_alpha,TP10_beta,TP10_low_gamma,TP10_high_gamma,TP10_very_high
1771947935.7286773,562.9242909270464,40.63893213612858,78.72542830960896,-77.8766576885806,33.91842007803951,-490.5806198472172,-54.14198966989975,89.02692867630847,218.36486584952013,37.380009992705254,-56.353231256195706,245.45924054087752,34.95053726296147,-32.82373967954312,57.05363760403931,346.3777634362112,44.07169996210556,-13.460740219322552,84.66198176978396,-99.60432589376556,404.16330361486894,516.2051987611889,56.946427278617094,138.28219224428895,-129.8309005233101,111.85075280775948,-488.9881365745631,-31.679222843431955
1771947935.7325723,568.3875494471896,57.63645922637085,37.69751874293825,-37.297962951737524,-36.18400350193151,-234.92997102467697,238.53823446107634,109.13737951856707,218.71128361694795,12.178837811096626,-149.35630277327314,128.33137624526208,-215.03023890100604,-538.6996981311999,78.53898390068403,344.5596970023931,27.483337550835547,22.61659879087554,95.50710185703794,-450.79577988337206,-965.3654571426055,518.3153646015456,70.1629295146477,89.20270006339888,-97.83542291285009,91.25573775690957,-252.68413630610007,173.57847512027465
1771947935.7365673,572.0652527636788,72.86170534669043,-2.530045309277349,-18.986443483325882,-62.09968466996139,339.12464413482326,-351.7040232158691,128.4321192559648,215.61740640395809,-13.192616757194733,-229.71765512849072,-69.56781248118051,-103.03371319757727,719.0748445363052,99.23031228844782,336.28474602715346,8.533164616008985,32.461243569382475,41.83393645795017,-122.43523522955066,489.2813972796887,518.908306660167,80.69830386080216,38.02423499330578,-62.01903764304398,26.43380037386201,285.304275825907,-291.71492947699676
1771947935.7404623,573.9754944126146,86.0007129281591,-39.431130473993335,-27.439697751952583,-35.205775394211955,479.1120892832312,230.72967147140298,146.82154889010894,209.25145780147253,-36.80491334250873,-267.68646811023063,-220.3269689574847,165.61887603813358,-353.7529484351154,119.02777636281022,321.8276948014838,-11.457334086361515,15.1486868025445,-43.57238409272899,398.6027248841776,314.1972415134539,518.0179987342711,88.38608954617298,-12.34003841582235,-21.251539682052286,-56.467407404829004,471.72311374440716,267.2532437463459
1771947935.744357,574.1439875855897,96.81136152158243,-70.90010084977752,-50.07057322693623,8.502003025693456,-22.888475781663484,14.06870787081264,164.22327582148313,199.82973594488982,-56.958629842899725,-243.34042564497784,-226.9402614795482,149.8195445202831,-246.63937164505845,137.83945408218366,301.58700135295095,-31.070028629518294,-16.79816734126324,-102.49325164191576,329.44454463776026,-517.2132123869583,515.6841223821499,93.1638390202717,-59.211713478381995,28.989559407275344,-118.9088920075454,83.36626796029665,-76.61706099755668
1771947935.7482522,572.6038200200996,105.12588523654149,-95.37412638471179,-65.4685428134586,26.98083930748443,-483.46861071308234,-153.73031423126594,180.56257780290457,187.6089474781874,-72.32197373653652,-157.83250672794853,-88.0258703037046,-136.4953986040346,670.972768993761,155.58186381793863,276.0732032355828,-48.8998139424344,-45.0161004382064,-92.7668433423688,-236.75283226923787,324.46869989993627,511.9517314959404,95.0692032557739,-100.28589528164855,88.03971767382534,-123.35273133923017,-377.4877311349255,-122.01273123940793
1771947935.7521472,569.395167196369,110.85083173611653,-111.90584260828577,-55.589465838418825,10.395294608097103,-256.86093641464356,310.6387655516409,195.77279801395102,172.87827641189452,-82.02802782669329,-35.19509894249465,101.86460022739226,-236.52911067145442,-616.9700644175537,172.18039834282595,245.89504808888142,-63.66304120129921,-54.755905777816416,-20.034320802017834,-468.3126557766797,-224.58518603846272,506.87089027857706,94.2324875649204,-133.7370340689137,144.26654769122305,-55.83975069870381,-334.9783982732097,273.9968919010418
1771947935.756042,564.5649659560528,113.96463479962696,-120.18364275015647,-15.646425994169617,-14.724459013251899,322.0166345107047,-562.672248128581,209.79566925984128,155.95146151559598,-85.7239084433989,86.69627128438869,217.24336219198685,45.854751028110094,132.81886847720327,187.56967493855308,211.74376235812713,-74.29590309638182,-41.429933207586714,65.15528886213234,-23.518870946955033,83.91021027348906,500.49628745745696,90.8661288531367,-158.287983706058,176.7711771702366,55.71487170282363,109.54384486246649,-429.02691863601757
1771947935.759937,558.1665509305146,114.51305016792051,-120.5013353892558,43.12652941850935,-15.801848345705485,404.28140906639794,396.09666997563767,222.58156589172157,137.1591289046351,-83.5692275207192,171.6503010266464,186.80951725508558,315.96677358559225,335.6216928979015,201.69380071500026,174.37590406112753,-80.03493358819314,-11.411886098616606,103.70145959152565,460.9380815206084,227.62836003850254,492.88682973874063,85.25164855280353,-173.24111278761737,164.88013998917674,147.31476860627646,346.32850745832525,400.69580888027235
1771947935.763832,550.2592563785007,112.60276724133604,-113.68298991532616,98.82684927750715,11.838049916183873,-117.89591674569076,409.45333391418944,234.08968266911688,116.84159192866429,-76.18645651199223,199.4819643992861,39.26341559103951,149.608377021043,-452.4378914831861,214.5065530758605,134.59526300068202,-80.47339477813468,22.45386920260188,70.70121081346296,303.71837490492436,-406.6067646891579,484.105217612363,77.72471226205037,-178.4728045549756,100.63793273534041,155.06490506075724,103.35188951391703,24.79477922669118
1771947935.767727,540.9079862349702,108.3935567111199,-100.97217207405944,129.25880319963443,39.762451157633556,-444.46860203730694,-958.8281397375986,244.28814046496075,95.34229109784962,-64.57053979178026,172.32713382811457,-121.06928130972908,-265.69905613654686,324.5069620402888,225.97147607458217,93.23427565058904,-75.58941646529468,47.50840620492973,-7.537217171622253,-265.53405190941453,283.4940816263099,474.2175067095574,68.65897631733561,-174.39485685553498,-3.0775791014278298,61.90482263364384,-218.55968341955344,-579.204165176127
1771947935.771622,530.1827554064345,102.0893463523029,-83.89717491855505,122.08550207814862,34.37575761805605,-77.5270816175384,510.5871989300529,253.15401945174648,73.0020048300433,-49.968916859355176,110.67559660642515,-189.18265481144812,-358.44054163311165,-145.63897121860634,236.06189422295753,51.13541393905871,-65.74412802926537,56.480506270025,-74.44367240943069,-467.56835168226456,-53.12534488385699,463.2926580318746,58.44942299719361,-161.88801877229204,-114.36948472734134,-80.84763451268884,-166.41352674471136,741.555498890219
1771947935.7755167,518.1582055941722,93.92863316692686,-64.12511790181811,80.07678373890079,-8.669471384359404,417.76794702074807,279.9557765258936,260.6733211567322,50.15391828226702,-33.74562689622096,42.24322574096586,-130.135442718083,32.156307774898394,-63.17012345378935,244.76084612727405,9.1329881156739,-51.65047113149203,49.20815499570393,-85.27416780433077,-54.23252292416503,-114.43484960355174,451.4020804889257,47.495879234613675,-142.21411691881343,-194.28283874555746,-180.32829649103405,119.02184436280695,-355.943504599371
1771947935.7794118,504.9130991381678,84.17463898281748,-43.317873912453535,19.36221916554173,-56.37725696092357,273.7880501601702,-510.69222479424144,266.8408614609391,27.119592776244822,-17.244177561743005,-10.098835624390716,3.5344741780585505,410.35645502947716,253.68487744043017,252.06094107232454,-31.964226217548532,-34.315708976577824,31.07397535755548,-38.17639554390736,407.79168049086206,214.59027622395996,438.6191692370296,36.187378233127184,-116.91392223695689,-213.44096638856283,-164.76012800707164,165.3789308720128,-283.8634515933177
1771947935.7833998,490.5297945503108,73.10559930237801,-23.00174704341872,-38.115760003222285,-65.47691616823101,-305.8311393940742,342.98523513215747,271.66009720719154,4.205833585047496,-1.663309990102205,-35.771507284426804,116.01391923339897,274.7321271254282,-310.4936958530104,257.96414231211776,-71.3891672853788,-14.962671538747975,9.734135255769605,28.079225550272785,335.8778267866314,-246.86114122810147,425.0188432652799,24.88796063431022,-87.69810904774404,-165.14746932228516,-37.932252736486156,-90.76150933148774,716.3546414226865
1771947935.7872949,475.0937075774853,61.00554382676567,-4.4608114379047485,-74.13451371905288,-21.37230809631002,-448.67850828110073,-241.74444241787748,275.1428896085141,-18.29758816165103,12.042216146858657,-37.106006664955885,137.886571127241,-216.6670146523407,219.10006904347998,262.4814813774029,-108.43115138131725,5.063663756052393,-8.137895498470638,65.68435704521636,-140.15488648716035,172.30072104817697,410.6770855411256,13.924425522493365,-56.338402029231034,-68.42963733694141,117.64714421685918,-214.6571441926581,-611.1113913924185
1771947935.7911897,458.69276179133175,48.15588328347256,11.338931416656044,-81.14259498006172,45.82505141418721,75.2880418010882,100.15085098168758,277.30920815840176,-40.11944002960112,23.226913349254882,-24.578857157351557,69.89288345376195,-447.04489976240114,-44.9520012144838,265.6327082193878,-142.44875447514337,24.39668000135281,-18.93780128065183,53.0083558695777,-415.7830834292461,-4.75915542632702,395.67048883869177,3.576436697163771,-24.565349096778636,40.40672198650186,195.90359354053587,34.895288897337345,97.8405183725139
1771947935.7950847,441.4168327869177,34.828062041660914,23.790618129804002,-63.66516271688431,83.59565642985321,511.1068095782983,197.46703358319954,278.1867792411774,-61.00786896545227,31.581084730842587,-10.11284521401362,-27.407664990731316,-127.1370816749436,-133.87774463218682,267.4458824863829,-172.88069969595213,41.74780993685822,-22.56125852134335,7.064477027496793,-184.3547221137255,-142.91277554320698,380.07581016503104,-5.930727884466329,6.0218315714253485,123.42489694436338,142.59760798924125,297.2387266308145,323.8625635773567
1771947935.7989798,423.35719007209445,21.27747189485464,32.65218516794942,-34.27799479885981,59.81089887641473,228.9092180025197,-381.80396726905724,277.8106840766384,-80.73070963373854,37.118151974195555,-1.803503045122673,-84.57103693695058,348.1355004094406,226.05202381033317,267.95691163581444,-199.2545972135462,55.99780855021446,-21.31305867904924,-33.83856829235149,245.15022290428598,174.42596195134982,363.96953650442686,-14.43061969024041,34.02912261589645,156.29631447054814,-4.898969596412967,134.31990760923148,-406.8525641490444
1771947935.8028746,404.60594069334604,7.738753510901264,38.01917178290042,-6.921832122030917,-9.888639214542126,-375.2914226931778,307.74853097164043,276.2229109678645,-99.07540668562376,40.1266879070822,-1.9548719176998812,-73.31701613072123,399.1228375953146,-204.44320937350304,267.2090418759133,-221.19344208322732,66.27290620684722,-18.03433698587886,-41.26109764955717,369.69777414455274,-133.9430272774856,347.4274644479906,-21.81721701899385,58.32249010011629,136.23831861825593,-144.09214727482257,-278.5295535040785,331.53239939875044
1771947935.8067696,385.2554786229138,-5.577457338992876,40.26995538507746,8.951244728417143,-73.39155403077424,-465.90497449091356,-120.65385826467119,273.47186706566174,-115.84870421988738,41.09478814641621,-8.411554010493377,-19.395488749509678,-29.96372069201225,118.25000429137978,265.25230811402,-238.41983393317838,72.00052549339924,-14.551065265169084,-16.65464583270051,68.15632047539363,91.89266703170738,330.5242961770103,-28.043756730952623,78.0622351687716,79.92670909694334,-180.98214341948497,-352.1438238172496,-208.12966036445357
1771947935.810665,365.397943913106,-18.486348878035844,39.9908103832574,11.126287062346304,-83.02378259829307,64.7752819156838,-68.70294951983708,269.6118550621797,-130.87625376871114,40.617201278778964,-17.60992380205331,26.47137122866657,-417.01772913986883,1.4185976583692808,262.1429492061548,-250.75793743767727,72.9410005225125,-11.2782972833834,13.917305244396955,-302.9054203241937,-22.45800677228527,313.33325419213577,-33.11899167879182,92.7169953543197,13.758964690323142,-96.09205490851453,70.00677266662696,-31.23605658118521
1771947935.8145597,345.12469555136914,-30.829391442349674,37.88947507132951,3.9122718125802125,-32.64815932687752,491.98594416794316,223.85607697499503,264.7025203993669,-144.0022811663153,39.2971930305219,-27.125694113122012,32.26143426170891,-300.5670155534505,-117.26865456229025,257.9427948851803,-258.1332524001862,69.19371377276819,-7.933073001598049,23.786028391010383,-324.90565679899163,-73.3099978823509,295.92571706707633,-37.10116453509202,102.05875807013919,-38.00241958708034,45.323594212951775,441.72393685400897,278.5865250123777
1771947935.8184545,324.52580179813344,-42.473566375206154,34.70632482501686,-4.993095183029854,38.67665705584733,270.02718827609084,-282.61216264617286,258.8082746950323,-155.08943407086494,37.65530032292328,-36.135758088928995,7.217929266292996,171.68981160559716,159.39442227381826,252.71863077362767,-260.570306486792,61.1780940721852,-4.474736838536894,7.772916404661517,28.844154974237625,119.4961498997634,278.37087832979597,-40.09007355481573,106.14131132988572,-61.83214637870049,144.09571306454802,245.11931446694194,-337.5461195377652
1771947935.8223495,303.6895515931664,-53.309546996530884,31.131803751446558,-8.47509075585969,78.24019098351258,-277.7312687538485,216.0984331313244,251.99770110995263,-164.01890772466461,36.05593782835904,-43.88747536322937,-12.624233263646927,430.7806572669582,-125.76992801795832,246.54154782219737,-258.1884225073285,49.59183061032298,-1.34944257939576,-15.313427858101418,361.0390854903694,-111.96828838493458,260.73543037220054,-42.21767250633958,105.2653526177566,-57.550466484909514,138.73232486393417,-285.3179130655797,227.79632690750265
1771947935.8262444,282.7019904238626,-63.24905108375951,27.737560563094842,-3.2245216938567154,60.07493564540319,-445.580520801132,-53.03669716887389,244.34294730523985,-170.69091803165452,34.66040950920676,-47.910249094119436,-0.9480213936661582,171.41697366655615,72.62718314715272,239.48628234937155,-251.19574540969478,35.35030465306872,1.0962216920748495,-20.754794910687963,277.88178975691534,102.73122218329387,243.083275109944,-43.63769238145512,99.9339834034296,-35.312217550055045,44.57970557708456,-460.1607227165796,-60.86169670351719
1771947935.830216,261.64648386203396,-72.2216097848793,24.926922821432075,9.028166532295442,2.3285331177562236,-58.43967992704649,-129.80312800518516,235.91911151412427,-175.0255586742722,33.4115438746173,-44.02974363071691,32.74105764479938,-287.35391787060973,-18.288284736559987,231.6305526312969,-239.88174073140925,19.512511273395248,3.3159335128056697,-0.7223509892913093,-150.9134284300904,-74.15417309383828,225.47526295657195,-44.514795454422135,90.8025246934548,-9.386021017452347,-64.96016732222016,-50.837320657686305,-117.97353638128779
1771947935.834111,240.60331175005567,-80.17101112477087,22.908119976907724,22.718383246205477,-50.09260437246387,369.62054614251747,221.8120985131364,226.8036271112376,-176.964043644891,32.05130189317821,-28.849116270290224,50.45409701191711,-392.248754375212,-33.21713346802135,223.0543977466264,-224.6083952179367,3.1995613556193923,6.550271114959977,27.727820778678133,-423.63089340769415,-7.91728787605347,207.96896149360478,-45.01377371772043,78.62650199622495,8.290343750175339,-116.0291382619051,416.1795568260775,235.55885302001792
1771947935.838006,219.64929572222607,-87.05167788500661,21.691251765396597,31.405688752743504,-61.350493527384806,325.1116622309274,-194.70205185825262,217.07565089172675,-176.4703003710967,30.168733143748966,-3.2297577818803167,21.09421636126862,-23.813505924152295,80.13813474205969,213.83952411691303,-205.8003620332789,-12.487826165402037,11.93698888198607,36.69758749568133,-178.7228837112461,111.87800005798393,190.6184549786521,-45.289285081581866,64.21129268306551,12.315957828052815,-85.10273532263334,356.5997799459606,-228.29029133283495
1771947935.8419008,198.8574624058852,-92.82522949849809,21.107630891830926,30.904292055046525,-29.815137517655668,-99.14837369876338,118.06244450874694,206.8154600324609,-173.53284436856976,27.272013565132028,25.902097800473705,-46.20241951198345,363.9717735693906,-141.1882106047751,204.06866486244402,-183.93429886575987,-26.546621696882408,19.337809150232793,12.294648389763646,316.893355532259,-180.183611739601,173.4741755607503,-45.4765828565726,48.36635852287805,4.548682162087304,-7.371346694639737,-133.01052953794684,138.67322220106996
1771947935.845796,178.2967443077049,-97.45745545243359,20.848031791470437,21.02193204528358,15.491448580115142,-377.28188547819684,-19.73050222675815,196.10386238759003,-168.16683610433017,22.875387230705414,47.39128478943836,-101.34321674454736,300.66599507146856,170.27843696977916,193.82495669625442,-159.52764840335686,-38.138019654923106,26.678527883795258,-30.691664346978065,432.23896996065974,178.53683558924507,156.5827668145956,-45.68363792664078,31.866271548224,-8.3392862980787,57.50253861074275,-436.73762750640697,-17.478189153454476
1771947935.849691,158.0317200691267,-100.9158945460837,20.514732781647496,5.285884695591918,40.94170953685954,-199.43963064335307,-98.32004829862467,185.02162440870535,-160.41619523777325,16.589981500203567,51.1210381406525,-90.30754840464051,-126.47287916263868,-86.98761080575783,183.19133863543888,-133.1271071363667,-46.63872762175953,30.257109146743336,-57.91106902151075,-20.87542938657861,-112.4055413328486,139.98697997715584,-45.98498111921847,15.419952762786924,-18.81045803120585,71.14607867776044,-206.2646133102901,-112.24520058232297
1771947935.853586,138.12239543868927,-103.16817277852678,19.681169749322656,-10.83558761434623,33.82518101593066,198.4536211180136,169.61527634424243,173.64892062255936,-150.35562697231444,8.206881103065651,34.25010771747243,-2.8472256990851927,-384.8909537359157,-58.05854154029402,172.24997637010696,-105.29701980187409,-51.673890557271676,26.027106465844422,-42.73119270163588,-470.2666515905861,-11.385489564164718,123.72560303623129,-46.41750974073756,-0.35125747082224423,-21.831550059744742,38.60363046245383,248.91497663901333,185.92003051460378
1771947935.8574808,118.62402592359727,-104.18120558309234,17.952588422124176,-22.174609922453946,7.617901984654377,350.0249181017299,-153.77019751420883,162.0648082517121,-138.092401021111,-2.238402688442389,4.9337038899547485,108.95226080473833,-158.96732482415499,155.32939097515512,161.08171571341984,-76.60792343971299,-53.13006754825575,11.554594924239664,9.844975654778798,-297.27857140638406,201.58697366553235,107.8334225450279,-46.978411608919885,-14.92683378336505,-16.32604110427225,-5.338333726677475,387.45636505768107,-165.4444185000408
1771947935.8613758,99.58698165863368,-103.921319655613,15.02129783411275,-25.700292637633,-14.007804121050578,95.08123508232855,92.78779999893248,150.3467301898205,-123.76771749646272,-14.428934171237449,-19.242434809068246,161.7232542600098,257.3012592153624,-195.96023588762924,149.76556812946845,-47.6254485864099,-51.148269285245874,-11.973893419338532,63.169303373795344,289.6798321813807,-344.5840426429431,92.3412177302465,-47.62526580209561,-27.892393957959484,-4.695260359344576,-28.77030121244214,76.54281396495458,93.00716438188945
1771947935.8652709,81.05665461243545,-102.35529709669022,10.710944919753825,-21.47625598256957,-18.06961986744202,-265.3040748497256,-17.61904981473777,138.57004911930645,-107.55749709776622,-27.762669956374925,-18.662001882891182,103.1552544007417,332.4929201666749,181.30327470728133,138.3782308655845,-18.899767205599918,-46.09859060367107,-38.72339466257475,75.1852322072495,481.7557312675798,251.7542733690433,77.27578616873537,-48.27828460300744,-38.93840913083364,8.70367290253768,-25.52759665302579,-304.9402029504687,-6.981669269612764
1771947935.8691657,63.07340786680801,-99.45229180944966,5.00554857499023,-12.484308942994847,-9.897232910881735,-320.8421203797754,-62.04786847716057,126.80761511002841,-89.67244496202854,-41.38420965894715,17.544610327047046,-41.03403789311552,-23.163765664151615,-76.21282616250963,126.99364371776132,9.044242111056336,-38.539316825580826,-59.27420625267064,31.72539584976373,-3.2780315154185846,-8.990864105604595,62.66000005464211,-48.82456897728567,-47.85389865611273,19.24354693647749,-12.086410699772633,-329.3534858756875,-74.24288053409707
1771947935.8730607,45.67256633532434,-95.18651792932452,-1.9392989548621429,-3.238348498961195,-3.150876619641524,-3.5855394252123243,116.24631492999053,115.12936861106384,-70.35725719823354,-54.25007256073671,82.37959610448057,-175.59046235399865,-336.73649634711103,-73.84455077778644,115.68258398719678,35.71596201839516,-29.164439774217772,-64.08927744815257,-39.58588161005949,-478.75729555372016,-148.0726386931588,48.51289184223096,-49.12416457552083,-54.5168369633074,23.508916187771664,-6.115635656495878,19.89112307976371,120.4965566657343
1771947935.8771975,28.884447896713745,-89.54056563763112,-9.803813358326765,2.425994128277274,-4.08393558881013,333.05837118380924,-132.0910802550137,103.60198035685664,-49.888865661170996,-65.2217001987747,149.13926488964262,-199.9349049981701,-188.76369817303498,206.1138676737539,104.51230077504788,60.66701061888063,-18.744213940092514,-48.155087585839766,-87.43884182128814,-255.6868420167418,318.3714196151217,34.849767790139886,-49.01763088947486,-58.88294991286814,20.47179941476964,-8.761906754819899,351.087505396364,-127.11782415177424
1771947935.8810923,12.734433502668224,-82.5091631119452,-18.12889807211085,3.3631909602159498,-5.9763653205719045,291.59668267013916,117.66942869329974,92.2885293193053,-28.573649929468807,-73.17706249560838,179.97193718329683,-84.05544078099167,218.34401384155257,-321.21292052631094,93.54618938487478,83.49811903335278,-8.063681631091226,-14.35008301050098,-74.71145275258971,336.29018593374565,-568.5741350979753,21.682347647356593,-48.334775691492496,-60.97437746914997,12.049484210530718,-6.640506206899707,284.57957471990255,109.68814300771069
1771947935.8849876,-2.756925581394577,-74.10317529205147,-26.35577635979251,1.701877046554039,1.3712047818906685,-111.47985565280358,-69.25809447586653,81.2482194148888,-6.743585379419963,-77.12936804955744,142.82022996923683,101.63290749025347,315.73860263188215,324.89283545986797,82.8435062102001,103.86483249366614,2.1359995689914566,26.64880279251569,-7.543946475227112,416.7647184325607,390.05877688420026,9.018928450728268,-46.90416145140283,-60.869355704703736,2.5398881152520065,10.233259721029519,-127.45159366275242,-64.33781976422235
1771947935.8888826,-17.573765587808726,-64.35361085374467,-33.876279744101375,1.453829892171213,17.53617796218471,-413.6700675986898,-13.419403042915208,70.53613523728859,15.24865919141085,-76.34021517572961,29.477415513285056,229.65741937272918,-47.51639692480747,-47.07284634468526,72.45912407701104,121.48197717908735,11.209058081899387,60.313683516186614,67.32585660276241,-131.33185207298197,422.3992847132137,-3.135429810151486,-44.56296063368803,-58.693661114183165,-3.198195378652227,33.52841510781361,-416.2781728914769,-12.756821846186748
1771947935.8927777,-31.704735582080193,-53.31539918021509,-40.088773238750164,5.848253398942132,28.212520256977914,-218.1581591039602,116.13150437376342,60.203036686993585,37.03561479799291,-70.41470216417224,-134.63906140983886,205.06735248338967,-359.4745059055146,-428.88466657670307,62.44332764350653,136.12685712693727,18.6458596321266,74.3045357261056,96.0690762328562,-476.0502567007094,-962.579655935097,-14.778699066068183,-41.16672364702383,-54.61411452220065,-2.133915268520171,40.76754567432584,-206.57815178495673,110.62319989392357
1771947935.8966725,-45.14279306147638,-41.07070059080372,-44.4542770975204,14.97140121244842,17.867770854184386,280.8575035496078,-198.63054337814182,50.29519204311612,58.24179169831131,-59.367537515588495,-295.53077945126506,36.95140394806761,-145.50219353812668,680.6158278234983,52.841648179352035,147.64116861048038,24.100377331834842,63.72693616214089,57.44080424177855,-91.53616233692912,498.99455245710783,-25.91166113462192,-36.598628003314765,-48.834018430602136,5.212026898077815,16.4070936114916,289.6374723125355,-193.57571024963943
1771947935.9005675,-57.884972831228524,-27.731526280554217,-46.547453025665064,25.11683464892331,-12.822802642649323,457.35516501031464,198.79810863939025,40.85424874186486,78.49119760822174,-43.65191596221367,-390.1708190501563,-162.68342300099255,318.8234102920597,-340.1416244218829,43.694736836289565,155.9316427399405,27.40305576687157,33.17805037270562,-21.226188633481847,440.64223892266125,296.5014377833927,-36.5376715008479,-30.77780016580016,-41.59005067921292,14.675795822240541,-29.394225928180845,451.04207812242004,198.90612536576563
