scale,notch,art,burst,model,combination,pid,test_recall,train_recall,test_f1,train_f1,test_accuracy,train_accuracy,test_n
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,22,0.6556161616161615,0.8813742366401275,0.5811624564977504,0.8348472943283716,0.5818073038073038,0.8219149874332367,102.8
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,23,0.37181597547036266,0.5910771629166406,0.39758277066434405,0.6461589436635353,0.49187943198157164,0.7079852161401957,308.8
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,24,0.6156343920213889,0.753842944377092,0.5285542906899112,0.6837500397665973,0.5202481713333107,0.6471330660631429,328.4
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,25,0.5613918597366874,0.8106001414594675,0.4734004598947804,0.7525723378189964,0.4958704450083761,0.7283409676262504,231.2
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,26,0.37893273393273397,0.8531069475301727,0.4515138939411905,0.8903414810123506,0.5666329503829504,0.903244375251939,130.4
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,27,0.5256584494833922,0.8613712779020904,0.5118043653184685,0.8747057308444883,0.5442498769981607,0.8770579842931125,197.6
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,28,0.5309295475766065,0.7782923707537396,0.42337420611253124,0.8054195429365034,0.5523179696120872,0.8175427422800275,312.4
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,30,0.47343488623519586,0.7354619116777148,0.4180887785614799,0.709826750378035,0.5130542532802596,0.7015700581147941,180.4
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,31,0.5785144102274536,0.7831161149342701,0.5112414318330091,0.7364472699572021,0.4883379552605155,0.7185808757131791,220.8
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,4,0.2643039215686275,0.3021295059230701,0.2663984909312363,0.3287396232079191,0.5021127450980393,0.5021257349615558,162.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,5,0.7733333333333332,0.76,0.5754317839023722,0.5971256350896159,0.5133333333333334,0.5225,60.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,6,0.5515151515151515,0.5073707250341997,0.501321910841358,0.5065005022290119,0.5131601731601731,0.5163775649794802,214.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,7,0.30065359477124187,0.30819875776397515,0.29872075645555657,0.336211146180661,0.49261437908496736,0.52127950310559,174.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,8,0.49131868131868134,0.4932142857142857,0.4592310644632288,0.5018376288319081,0.507087912087912,0.5114977477477478,276.0
