scale,notch,art,burst,model,combination,pid,test_recall,train_recall,test_f1,train_f1,test_accuracy,train_accuracy,test_n
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,11,0.37006108857184955,0.8806296420711263,0.3738390848978188,0.8772694303083008,0.4676315037360858,0.8764436578762762,1450.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,12,0.7678857906799083,0.9530453095977354,0.8279134963401742,0.9704298550715231,0.8488662624140565,0.9710468479050576,648.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,13,0.45831838709067896,0.8995990342191618,0.48139922323797835,0.9383325322456055,0.5339834728441949,0.940989372957025,1164.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,14,0.46159729159729157,0.9586348341657178,0.4184936160370767,0.9257115177379402,0.5496631146631147,0.9227894486705329,1110.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,15,0.5965020229983734,0.936194332336471,0.5137784108891549,0.9048862114920704,0.5301977287305755,0.9014250108313512,1290.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,17,0.21025273522600862,0.9829673031795375,0.23977399812967243,0.9563880184483391,0.5061522317584969,0.95512008706631,636.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,18,0.30562171902132795,0.9398929539454928,0.3020869501324751,0.9459740069546834,0.51558511900976,0.946261906991214,1370.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,20,0.34207747851322656,0.8955929726720286,0.38025400460194253,0.9288301674582435,0.5131786783622643,0.9314148552738415,1580.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,21,0.412490745637229,0.9359428590237318,0.4076294237976842,0.9289685486450111,0.5353093601269169,0.9284429413120042,1232.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,22,0.5490926725042667,0.9068649470017555,0.5798719556548726,0.9245445783037152,0.6194394277820161,0.9260326415290541,782.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,23,0.32304355944490726,0.9322673442944577,0.37004201453931734,0.9453099094022785,0.5069194804989637,0.9461192238257932,980.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,24,0.26804535041073835,0.9439098182680047,0.2856352867172249,0.9380698993983467,0.46642554298939276,0.9378702396105417,946.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,25,0.2768009161313912,0.9220579910392225,0.29631270137307775,0.9117456572961397,0.4669792326534715,0.9105927945207727,1418.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,26,0.2081701148855979,0.8568828346380615,0.24560195091147885,0.9174459450166503,0.4698568529223774,0.9240990966704455,946.0
