scale,notch,art,burst,model,combination,pid,test_recall,train_recall,test_f1,train_f1,test_accuracy,train_accuracy,test_n
Intra,NoNotch,NoArt,NoBurst,EI,Intra|NoNotch|NoArt|NoBurst|EI,23,0.46829268292682935,0.4869285714285715,0.37671184626571647,0.40230159243310704,0.4870853658536586,0.5076940993788821,402.0
Intra,NoNotch,NoArt,NoBurst,EI,Intra|NoNotch|NoArt|NoBurst|EI,24,0.39217758985200846,0.4132522755963059,0.36468452882086616,0.4015682089969136,0.49360465116279073,0.5111859677097866,434.0
Intra,NoNotch,NoArt,NoBurst,EI,Intra|NoNotch|NoArt|NoBurst|EI,25,0.24129032258064517,0.25738016528925617,0.2628248298599518,0.3186773239151638,0.49806451612903224,0.5117424242424242,302.0
Intra,NoNotch,NoArt,NoBurst,EI,Intra|NoNotch|NoArt|NoBurst|EI,26,0.348,0.46831306187202537,0.3124022358595713,0.4219600158211237,0.4775833333333333,0.514013749338974,154.0
Intra,NoNotch,NoArt,NoBurst,EI,Intra|NoNotch|NoArt|NoBurst|EI,27,0.4136,0.47347039786788503,0.3973157590077535,0.46704423852309984,0.5056615384615385,0.5173367599466971,256.0
Intra,NoNotch,NoArt,NoBurst,EI,Intra|NoNotch|NoArt|NoBurst|EI,28,0.5792555168408827,0.5417715687474777,0.4679524604513709,0.493013957072215,0.5033333333333333,0.4978234824679535,410.0
Intra,NoNotch,NoArt,NoBurst,EI,Intra|NoNotch|NoArt|NoBurst|EI,30,0.30189723320158107,0.2912259675405743,0.2677106258177252,0.2775854460617042,0.5097233201581026,0.512027465667915,224.0
Intra,NoNotch,NoArt,NoBurst,EI,Intra|NoNotch|NoArt|NoBurst|EI,31,0.24330049261083744,0.3548466819221968,0.23672113437580106,0.39227426150887607,0.5027586206896553,0.49810373760488175,286.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,4,0.583562091503268,0.9988320545609548,0.5491604451234281,0.9973636435920679,0.5410702614379085,0.9973484241198103,170.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,5,0.6066666666666667,0.9733333333333334,0.5108585597409128,0.9826678772089105,0.5766666666666667,0.9833333333333332,60.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,6,0.5482251082251082,0.9677756497948016,0.5187391344569763,0.9404535582323152,0.5335064935064935,0.9385526675786593,214.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,7,0.8073202614379085,0.9810103519668736,0.7995357095604774,0.9866684447872733,0.7977777777777778,0.9867701863354037,174.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,8,0.47285714285714275,0.9503571428571428,0.47456244105794176,0.9475086487029575,0.525,0.9475,280.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,9,0.7252173913043478,0.9769565217391305,0.6486365456143345,0.9703509318699297,0.6208695652173913,0.9702173913043477,230.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,10,0.5533333333333335,0.8570719903206292,0.5380334498904158,0.8623432994010989,0.5714285714285714,0.8633333333333333,144.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,11,0.9371370967741935,0.982904636920385,0.8256504906837389,0.8449168629002693,0.7898790322580644,0.8190138732658416,316.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,12,0.8498181818181818,0.8766829268292682,0.9011408145256576,0.9279131555454493,0.9118181818181819,0.9324878048780487,102.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,13,0.7225730994152048,0.9434954954954955,0.6699853531401896,0.8863210607776064,0.6518713450292397,0.8787855855855856,186.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,14,0.49260000000000004,0.9742303030303031,0.45700621514224726,0.9774683101972812,0.5158666666666667,0.9776424242424243,248.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,15,0.7344927536231884,0.9978631892015557,0.6865951098893006,0.992362630047799,0.7018840579710146,0.9923038206360101,234.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,17,0.8542087542087543,0.941010442649981,0.7145839258041142,0.785403952818629,0.6560942760942761,0.7428182471568089,544.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,18,0.6957948717948719,0.893711198903491,0.6373635720589604,0.8406289918476675,0.6239999999999999,0.8309602515520439,394.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,20,0.6579831932773109,0.9863746958637469,0.6116090349550808,0.9831674894922348,0.6010735294117648,0.9831323996400803,338.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,21,0.4314736842105263,0.92523417721519,0.3856340060572325,0.9335357369412469,0.4911052631578947,0.9343481012658227,198.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,22,0.7085714285714285,0.9178571428571429,0.6803049084742863,0.9048482179832309,0.6757142857142857,0.9039285714285714,140.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,23,0.8259024390243903,0.9982593167701863,0.7665992652998914,0.9866365539019695,0.742719512195122,0.9864472049689441,402.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,24,0.9250528541226217,0.957606803534649,0.817840804573056,0.8498423874598018,0.7752854122621564,0.8303508072553318,434.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,25,0.9353978494623657,0.9827823691460054,0.785122737779682,0.8276919264725878,0.7277204301075268,0.7950482093663912,302.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,26,0.6425,0.9993548387096775,0.6615135658119702,0.9983791869918699,0.6741666666666667,0.9983712321523004,154.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,27,0.6870153846153846,0.9527546164096705,0.627845117638911,0.9239012196017479,0.6330153846153846,0.9215172282505236,256.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,28,0.5275296167247386,0.8719627458182,0.4381157110471043,0.883967590225109,0.5626957026713124,0.8856334072431633,410.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,30,0.8498814229249012,0.969143570536829,0.7664988243431669,0.8544748193720706,0.7345454545454546,0.834569288389513,224.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,31,0.5825123152709359,0.9503798627002288,0.5636392201193676,0.9464179753753413,0.566896551724138,0.9463264683447751,286.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,4,0.5824836601307188,0.5281216678754564,0.4827246485667187,0.5188832403921904,0.5164624183006536,0.5149280451960149,170.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,5,0.48,0.5633333333333334,0.35434173669467783,0.47802173119436925,0.5,0.5175000000000001,60.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,6,0.4354978354978355,0.5228399452804378,0.43028618905168037,0.5166574395119123,0.48909090909090913,0.5175129958960328,214.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,7,0.9077124183006535,0.9260041407867495,0.6334939324110772,0.6427330684274539,0.5061437908496732,0.5154989648033126,174.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,8,0.5228571428571428,0.5028571428571429,0.473601511561354,0.5082570706659346,0.5064285714285715,0.5142857142857142,280.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,9,0.5182608695652174,0.5230434782608695,0.45592818574238725,0.49183651167016584,0.5165217391304349,0.5310869565217391,230.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,10,0.5489523809523809,0.5326194797338173,0.4807324238999161,0.532204847490345,0.4753333333333333,0.5318753781004235,144.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,11,0.4255645161290323,0.42220722409698785,0.41875429829247146,0.4816631101439004,0.5310483870967743,0.5484101987251595,316.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,12,0.548,0.4582682926829268,0.43168058608058607,0.4418047933226009,0.5276363636363636,0.5263414634146342,102.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,13,0.7745029239766081,0.7901837837837837,0.5477647609101549,0.5686527425449189,0.482280701754386,0.4887531531531531,186.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,14,0.5362666666666668,0.4995030303030303,0.46055806964409507,0.502205370994124,0.49239999999999995,0.5244040404040404,248.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,15,0.34094202898550724,0.36603980782429646,0.30581940054515133,0.4008011036470654,0.47076086956521734,0.4952345001143902,234.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,17,0.5829764309764309,0.5539398807762229,0.48679684798364226,0.5156614957382232,0.48797979797979807,0.5113127298862723,544.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,18,0.6987692307692307,0.6473562847698138,0.540622954686416,0.5383187424311081,0.4899102564102564,0.506073530597436,394.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,20,0.4468886554621848,0.46335187000924005,0.40469946352757313,0.4403859194392835,0.4782373949579831,0.513927370447035,338.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,21,0.609578947368421,0.5120759493670886,0.48344663501384416,0.5152587070733416,0.4828947368421053,0.5191582278481013,198.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,22,0.40857142857142864,0.4214285714285714,0.39581448868436164,0.4533312447931733,0.4742857142857143,0.5064285714285715,140.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,23,0.4573170731707317,0.4367298136645963,0.3869550203690143,0.38426532905382793,0.47647560975609754,0.506347049689441,402.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,24,0.3697040169133192,0.4341505547804133,0.34107764338916097,0.4125550344576657,0.48627906976744184,0.5119998671184639,434.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,25,0.5078709677419355,0.6162837465564739,0.43467560533483374,0.5340807095079586,0.49995698924731186,0.5157203856749311,302.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,26,0.28500000000000003,0.396467477525119,0.2824502168269223,0.38977959370423665,0.48150000000000004,0.5172765732416711,154.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,27,0.3250461538461539,0.3815838568437083,0.34781878576945047,0.4121006062148956,0.501476923076923,0.5091738054445079,256.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,28,0.6610452961672474,0.5729869184135232,0.5214994150006204,0.5071791272952586,0.5052497096399535,0.49867419368002935,410.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,30,0.30719367588932806,0.31701373283395756,0.26556231423849114,0.28671384110718173,0.5088142292490119,0.5062197253433209,224.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,31,0.2901970443349754,0.37645461479786424,0.26258983976348826,0.40623136776488245,0.49931034482758624,0.49878565980167816,286.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,4,0.5877450980392156,0.9994117647058823,0.5539675022212633,0.9985315268037466,0.5538888888888889,0.9985206321334503,170.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,5,0.5866666666666667,0.97,0.5085535053182112,0.9817042632711986,0.5799999999999998,0.9825000000000002,60.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,6,0.47186147186147187,0.9550971272229823,0.45927206686607497,0.9484287216724331,0.4855411255411255,0.9478905608755129,214.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,7,0.8508496732026142,0.9821780538302276,0.8770560934916274,0.9909736742276797,0.883267973856209,0.9910890269151139,174.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,8,0.4257142857142857,0.9321428571428572,0.42974664636367166,0.930843745931195,0.5021428571428571,0.9307142857142857,280.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,9,0.5721739130434782,0.9591304347826087,0.5426652666579175,0.9660354861708278,0.5365217391304348,0.9663043478260869,230.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,10,0.5316190476190477,0.85005444646098,0.519054787128354,0.8600886000565705,0.5507619047619048,0.8619177253478524,144.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,11,0.5203629032258064,0.7335283089613799,0.4873688851926582,0.7515272758246991,0.5246572580645161,0.7576877890263717,316.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,12,0.8465454545454545,0.880560975609756,0.8963009305795682,0.932183080181348,0.908,0.9363780487804878,102.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,13,0.5407017543859649,0.8725117117117117,0.5119233279351413,0.8699122592688934,0.5085380116959064,0.8696036036036036,186.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,14,0.40939999999999993,0.964141414141414,0.3889078596727818,0.9720823788527891,0.48633333333333334,0.9723878787878787,248.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,15,0.5721014492753623,0.9965865934568748,0.5466562926730749,0.9931958237758824,0.5669927536231885,0.9931548844657974,234.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,17,0.5719865319865319,0.7683701856001353,0.5321736733212412,0.7600626399994839,0.5136094276094276,0.757435420454065,544.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,18,0.5597435897435897,0.7693445134241716,0.5248132250521552,0.7882375054787725,0.5553589743589743,0.7944481173909539,394.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,20,0.4623991596638655,0.9645088426480735,0.5000873703608067,0.9754094620650118,0.5542289915966387,0.9757530595199186,338.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,21,0.4272631578947369,0.9307658227848101,0.3833246272713292,0.9300475165229376,0.4590526315789473,0.930006329113924,198.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,22,0.5914285714285714,0.8414285714285714,0.588729588128546,0.8438823945334631,0.6114285714285714,0.8442857142857143,140.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,23,0.5705853658536586,0.9848260869565217,0.5571292827429308,0.9894560784759493,0.554439024390244,0.9895512422360249,402.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,24,0.4891331923890063,0.7172626403561224,0.4881255804945335,0.7402122888370524,0.5263319238900633,0.7490698292472262,434.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,25,0.48352688172043007,0.8125867768595041,0.45526790690635865,0.8306984698823909,0.513225806451613,0.8346322314049587,302.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,26,0.4833333333333334,0.9948281332628239,0.5431899925015561,0.9944765759932587,0.5993333333333334,0.994479111581174,154.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,27,0.5333538461538462,0.9030801446792308,0.513386540769387,0.9132576566834267,0.5330153846153847,0.9144298496097466,256.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,28,0.5523670150987224,0.8787846956774086,0.4534542159457523,0.8866060740533911,0.5655563298490127,0.8877007196006149,410.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,30,0.44229249011857713,0.8484993757802746,0.4150269868328561,0.8311795997941251,0.5125296442687747,0.8278052434456928,224.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,31,0.44679802955665027,0.9234508009153318,0.4624299426568836,0.9240786274195336,0.5074137931034483,0.9241311975591152,286.0
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,4,0.6120239760239761,0.5100791547142531,0.4841847736750494,0.5220177495124216,0.48199023199023194,0.5212728950911025,125.2
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,5,0.666,0.7002837364472174,0.4646448845272374,0.561195265850265,0.508,0.5576326752061858,40.8
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,6,0.457015887449324,0.5100718305022929,0.4340519717785044,0.5099758501080851,0.49169671015259253,0.5189897310442404,159.2
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,7,0.8239360639360639,0.8212105719568298,0.5944415053901659,0.6844951090596351,0.514085359085359,0.6048548120423086,80.0
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,8,0.5183123807542571,0.5083502279475733,0.46619126616943224,0.5046502086626964,0.48317192090899186,0.5165066485244555,220.4
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,9,0.5018892864960977,0.4969649518981889,0.43713362309550313,0.4727881104817043,0.5170722930320454,0.5379616692889508,182.4
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,10,0.5580683760683762,0.5225859286950291,0.5066147962211803,0.526127163773903,0.5177428127428129,0.5313344149171988,110.4
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,11,0.4790416047889732,0.4185889632577228,0.4539181757541321,0.48457252029233633,0.5410156239472028,0.5403354963209277,242.0
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,12,0.595,0.5047988406479866,0.4432481744545818,0.4982850362394271,0.5084920634920634,0.5131610109758658,59.2
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,13,0.3295421245421245,0.30585384894022416,0.3191819330727584,0.2968663029701095,0.5312527472527473,0.5338860848013613,149.2
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,14,0.500546169344931,0.49502115368690935,0.43752656418473873,0.5026127044282168,0.48438763575605687,0.5201093825241474,194.4
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,15,0.37505597326649964,0.4073806129284582,0.3301232887877313,0.4293192272544998,0.4942206156416683,0.5012659317147715,172.0
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,17,0.5837873033956784,0.5933868876072178,0.48958107792007227,0.535520852237865,0.4911621369184564,0.5137923448150128,426.0
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,18,0.751458725923687,0.7128816445633485,0.571073121008763,0.5687414164093896,0.49361299004110465,0.51148591281028,308.8
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,20,0.38426755938270185,0.3936183803469525,0.37499410731766386,0.39758393434156003,0.4908187718106758,0.5206469055295507,267.2
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,21,0.5714770817417876,0.5055167287214223,0.46734214528504675,0.5063157071203976,0.5037598039215686,0.5043524930794326,147.2
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,22,0.3793550893550893,0.45766504528695756,0.37834258286952127,0.48849634118691776,0.4832222222222223,0.5262529261680372,102.8
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,23,0.4102328024219014,0.37864253665430575,0.35387078575296443,0.3409940228846455,0.47728892022283376,0.5041411296381126,308.8
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,24,0.495492939576531,0.5075768435674235,0.41839819620744867,0.4550374250611444,0.4896535870065281,0.5045948633155153,328.4
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,25,0.6477292378119964,0.7243001481044239,0.52501138004028,0.5934553988257146,0.5163940121181501,0.5170328039434734,231.2
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,26,0.21806260406260405,0.3136331085122119,0.24686898897714835,0.3325603908267959,0.5004872627372627,0.5415556287694583,130.4
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,27,0.3817673548165539,0.3684335277816754,0.3855393904571113,0.3979142547937818,0.5315282763892604,0.5138940731350046,197.6
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,28,0.5984052075375604,0.4997235101575324,0.4778908205314586,0.4645976595856758,0.5101196630167217,0.5025343616502156,312.4
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,30,0.2793464052287582,0.279548764029205,0.24106470813593844,0.2626072197434756,0.5115686274509803,0.5106681084360708,180.4
Intra,Notch,Art,NoBurst,EI,Intra|Notch|Art|NoBurst|EI,31,0.3280107440995313,0.39343532097189093,0.28265493739506875,0.41819091840225414,0.5020709612279407,0.49777833970213337,220.8
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,4,0.6682977022977024,1.0,0.5708829309039813,1.0,0.5470601620601621,1.0,125.2
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,5,0.4713333333333334,0.9757405992700111,0.3943225402048932,0.9864308207632148,0.5156666666666666,0.9866587563172929,40.8
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,6,0.5344077781523602,0.9618885413111666,0.5137283104892134,0.9624671513981242,0.5146406550106241,0.9625360669529585,159.2
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,7,0.9447441447441447,0.9986315789473684,0.8921244415211115,0.9993098832453334,0.8846242646242647,0.9991157791890573,80.0
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,8,0.3970979821094237,0.9051474429327803,0.4210925593504581,0.9184431541711076,0.5130874399437328,0.9223005564683172,220.4
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,9,0.5404372875146869,0.936950150430875,0.5430874261523144,0.955980810565921,0.5670109453669825,0.9582238668458111,182.4
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,10,0.4857140637140637,0.8568649930122019,0.4833053674745015,0.8721227826675619,0.5394926184926186,0.8758787308424896,110.4
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,11,0.6157111291285204,0.832884363147856,0.5426965272174299,0.7990967738280934,0.542450249885719,0.7814503148008715,242.0
Intra,Notch,Art,NoBurst,RF,Intra|Notch|Art|NoBurst|RF,12,0.9122222222222222,0.9262290031597432,0.9262846956964605,0.9521798940649392,0.9322222222222221,0.9464312168235688,59.2
