scale,notch,art,burst,model,combination,pid,test_recall,train_recall,test_f1,train_f1,dummy_test_f1,dummy_train_f1,test_accuracy,train_accuracy,test_n,test_cm,train_cm,dummy_test_cm,dummy_train_cm
Intra,NoNotch,NoArt,NoBurst,EI,Intra|NoNotch|NoArt|NoBurst|EI,25,0.6733508184348318,0.6951270850099392,0.4886128726084561,0.5134205951477722,0.497550705997517,0.49450562414145394,0.4876549837256475,0.5110550575278501,4300,"[[649, 1501], [703, 1447]]","[[2812, 5788], [2622, 5978]]","[[1106, 1044], [1091, 1059]]","[[4305, 4295], [4363, 4237]]"
Intra,NoNotch,NoArt,NoBurst,EI,Intra|NoNotch|NoArt|NoBurst|EI,26,0.7924224483502931,0.7856088371267365,0.5873401189781654,0.5975502855972523,0.5210179071604113,0.4814710806315272,0.502886524822695,0.520520193888506,2310,"[[242, 913], [235, 920]]","[[1182, 3438], [993, 3627]]","[[579, 576], [545, 610]]","[[2330, 2290], [2428, 2192]]"
Intra,NoNotch,NoArt,NoBurst,EI,Intra|NoNotch|NoArt|NoBurst|EI,27,0.8273741888969,0.8165395066656596,0.56888826047337,0.5627234520857238,0.4945103104571934,0.5008798942916062,0.4935336697909157,0.5002642273952187,3740,"[[292, 1578], [316, 1554]]","[[1383, 6097], [1379, 6101]]","[[944, 926], [951, 919]]","[[3824, 3656], [3758, 3722]]"
Intra,NoNotch,NoArt,NoBurst,EI,Intra|NoNotch|NoArt|NoBurst|EI,28,0.7304259549973835,0.6398831612036481,0.5692389540670957,0.5308424559148891,0.5241979516047588,0.49494638518158823,0.5178566195709052,0.5050143438834561,3330,"[[718, 947], [646, 1019]]","[[3328, 5932], [3254, 6006]]","[[856, 809], [821, 844]]","[[4674, 4586], [4703, 4557]]"
Intra,NoNotch,NoArt,NoBurst,EI,Intra|NoNotch|NoArt|NoBurst|EI,30,0.8787341122442088,0.8723392371885058,0.5922522953894875,0.5917371781295856,0.48730863120343954,0.49866407632921234,0.4982125346120078,0.5107543090433699,3320,"[[200, 1460], [206, 1454]]","[[986, 5654], [843, 5797]]","[[828, 832], [857, 803]]","[[3422, 3218], [3364, 3276]]"
Intra,NoNotch,NoArt,NoBurst,EI,Intra|NoNotch|NoArt|NoBurst|EI,31,0.6699564102564103,0.538871855345912,0.5314634306929017,0.5285184087676763,0.5096814283224489,0.5005927339204883,0.499001282051282,0.5200511006289309,3680,"[[647, 1193], [650, 1190]]","[[3990, 3970], [3671, 4289]]","[[953, 887], [905, 935]]","[[4061, 3899], [4000, 3960]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,4,0.48517755102040816,0.7546915111887179,0.46144680503052016,0.7522754991242848,0.5100437112226259,0.4991063763475939,0.46748197278911563,0.7514606385771858,2470,"[[555, 680], [635, 600]]","[[3696, 1244], [1212, 3728]]","[[602, 633], [596, 639]]","[[2575, 2365], [2510, 2430]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,5,0.4823391812865497,0.9826064420584967,0.46384961502931665,0.9786532522057344,0.4988864708380838,0.499693033702801,0.5315204678362574,0.9785412810070344,920,"[[269, 191], [240, 220]]","[[1793, 47], [32, 1808]]","[[224, 236], [225, 235]]","[[943, 897], [927, 913]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,6,0.5025082890550898,0.749670019432569,0.502112522551464,0.7499619919072027,0.49944089581843276,0.4904604698062485,0.5175937817397361,0.7500754890529862,3110,"[[828, 727], [773, 782]]","[[4668, 1552], [1557, 4663]]","[[790, 765], [782, 773]]","[[3149, 3071], [3200, 3020]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,7,0.5249113475177305,0.8176115331959919,0.5153620787811105,0.810082994302498,0.5066252473688796,0.4958282031309175,0.5163192936749168,0.8083625585196266,2380,"[[603, 587], [564, 626]]","[[3804, 956], [868, 3892]]","[[580, 610], [579, 611]]","[[2456, 2304], [2430, 2330]]"
