timestamp,lsl_timestamp,TP9,AF7,AF8,TP10,Right AUX,keypress_A,keypress_B
1772203005.71089,1772203005.6255534,530.76171875,908.203125,649.90234375,333.49609375,0.0,0,0
1772203005.7110558,1772203005.6294484,-846.6796875,-392.578125,-725.5859375,-249.0234375,0.0,0,0
1772203005.711087,1772203005.6333437,-1000.0,-1000.0,-1000.0,-587.890625,0.0,0,0
1772203005.7111108,1772203005.637239,-217.28515625,-173.33984375,-132.8125,-159.66796875,0.0,0,0
1772203005.711134,1772203005.641134,-925.29296875,-998.53515625,-941.89453125,388.671875,0.0,0,0
1772203005.711158,1772203005.6450293,812.01171875,-961.9140625,896.484375,489.74609375,0.0,0,0
1772203005.7111812,1772203005.6489246,-540.52734375,-82.51953125,-390.625,-83.0078125,0.0,0,0
1772203005.711204,1772203005.6528196,-1000.0,-1000.0,-1000.0,-521.484375,0.0,0,0
1772203005.7112262,1772203005.656715,-180.6640625,-353.02734375,-172.8515625,-185.546875,0.0,0,0
1772203005.7112498,1772203005.6606102,-989.74609375,922.8515625,-995.1171875,407.71484375,0.0,0,0
1772203005.711273,1772203005.6645052,-982.421875,-905.2734375,-962.890625,577.1484375,0.0,0,0
1772203005.711297,1772203005.6684005,-180.6640625,96.19140625,-104.00390625,12.6953125,0.0,0,0
1772203005.740272,1772203005.6724296,-1000.0,-1000.0,-1000.0,-468.75,0.0,0,0
1772203005.740387,1772203005.6763248,-241.69921875,-531.73828125,-252.9296875,-223.6328125,0.0,0,0
1772203005.7404249,1772203005.6802201,969.7265625,833.984375,960.44921875,372.0703125,0.0,0,0
1772203005.7404559,1772203005.6841154,-933.10546875,-864.2578125,-918.9453125,628.41796875,0.0,0,0
1772203005.740488,1772203005.6880105,24.4140625,190.91796875,96.6796875,131.34765625,0.0,0,0
1772203005.7405188,1772203005.6919057,-1000.0,-1000.0,-1000.0,-413.0859375,0.0,0,0
1772203005.7405472,1772203005.695801,-438.96484375,-799.31640625,-419.43359375,-306.15234375,0.0,0,0
1772203005.740576,1772203005.6996963,877.9296875,567.3828125,890.625,291.9921875,0.0,0,0
1772203005.7406049,1772203005.7035913,-882.32421875,-810.05859375,-885.25390625,591.796875,0.0,0,0
1772203005.740635,1772203005.7074866,203.61328125,154.296875,199.70703125,148.4375,0.0,0,0
1772203005.740663,1772203005.711382,-1000.0,-1000.0,-1000.0,-377.44140625,0.0,0,0
1772203005.740691,1772203005.7152772,-673.828125,-1000.0,-674.31640625,-375.48828125,0.0,0,0
1772203005.788864,1772203005.7192981,720.21484375,214.84375,688.4765625,187.01171875,0.0,0,0
1772203005.788953,1772203005.7231934,-839.35546875,-768.5546875,-836.9140625,568.84765625,0.0,0,0
1772203005.78898,1772203005.7270887,171.875,202.63671875,174.31640625,214.84375,0.0,0,0
1772203005.789005,1772203005.730984,-1000.0,-1000.0,-1000.0,-355.46875,0.0,0,0
1772203005.7890298,1772203005.7348793,-912.59765625,-1000.0,-875.48828125,-436.5234375,0.0,0,0
1772203005.7890592,1772203005.7387745,403.3203125,12.6953125,415.0390625,120.1171875,0.0,0,0
1772203005.7890828,1772203005.7426696,-787.109375,-780.76171875,-795.41015625,553.7109375,0.0,0,0
1772203005.7891068,1772203005.7465649,142.578125,385.25390625,210.44921875,304.19921875,0.0,0,0
1772203005.789131,1772203005.7504601,-1000.0,-918.45703125,-1000.0,-296.38671875,0.0,0,0
1772203005.789154,1772203005.7543554,-1000.0,-1000.0,-1000.0,-461.9140625,0.0,0,0
1772203005.789176,1772203005.7582507,78.61328125,-193.359375,164.0625,50.29296875,0.0,0,0
1772203005.7891998,1772203005.762146,-769.04296875,-860.3515625,-791.015625,489.2578125,0.0,0,0
1772203005.830575,1772203005.766153,317.87109375,619.62890625,384.27734375,357.91015625,0.0,0,0
1772203005.8306901,1772203005.7700481,-956.0546875,-766.6015625,-929.6875,-247.55859375,0.0,0,0
1772203005.830732,1772203005.7739434,-1000.0,-1000.0,-1000.0,-510.25390625,0.0,0,0
1772203005.830771,1772203005.7778387,-109.86328125,-205.078125,-81.54296875,-25.390625,0.0,0,0
1772203005.830831,1772203005.781734,-817.3828125,-946.2890625,-846.19140625,465.8203125,0.0,0,0
1772203005.83087,1772203005.7856293,510.7421875,884.27734375,606.4453125,435.546875,0.0,0,0
1772203005.8309069,1772203005.7895246,-855.46875,-429.6875,-768.5546875,-168.45703125,0.0,0,0
1772203005.830944,1772203005.7934198,-1000.0,-1000.0,-1000.0,-513.18359375,0.0,0,0
1772203005.8309782,1772203005.7973151,-220.703125,-176.7578125,-157.2265625,-91.30859375,0.0,0,0
1772203005.8310149,1772203005.8012104,-918.9453125,-992.67578125,-931.15234375,422.8515625,0.0,0,0
1772203005.83106,1772203005.8051057,789.0625,-972.16796875,857.91015625,485.83984375,0.0,0,0
1772203005.8310962,1772203005.809001,-570.3125,-130.859375,-459.9609375,-87.40234375,0.0,0,0
1772203005.87503,1772203005.8129926,-1000.0,-1000.0,-1000.0,-518.06640625,0.0,0,0
1772203005.875176,1772203005.8168879,-184.08203125,-300.78125,-153.80859375,-177.24609375,0.0,0,0
1772203005.875218,1772203005.8207831,-983.88671875,944.3359375,-986.328125,365.234375,0.0,0,0
1772203005.875284,1772203005.8246784,-999.51171875,-916.015625,-979.00390625,503.41796875,0.0,0,0
1772203005.8753312,1772203005.8285737,-217.28515625,75.68359375,-144.53125,-37.109375,0.0,0,0
1772203005.87537,1772203005.832469,-1000.0,-1000.0,-1000.0,-530.76171875,0.0,0,0
1772203005.875405,1772203005.8363643,-213.37890625,-478.02734375,-229.00390625,-290.52734375,0.0,0,0
1772203005.8754659,1772203005.8402596,981.4453125,864.2578125,971.6796875,296.38671875,0.0,0,0
1772203005.87551,1772203005.8441548,-940.4296875,-875.48828125,-927.734375,516.11328125,0.0,0,0
1772203005.875566,1772203005.84805,2.9296875,200.1953125,59.5703125,28.80859375,0.0,0,0
1772203005.875603,1772203005.8519454,-1000.0,-1000.0,-1000.0,-473.6328125,0.0,0,0
1772203005.875647,1772203005.8558407,-401.85546875,-740.72265625,-398.92578125,-336.9140625,0.0,0,0
1772203005.9337962,1772203005.8598232,896.97265625,644.04296875,898.4375,249.0234375,0.0,0,0
1772203005.93395,1772203005.8637185,-890.625,-823.73046875,-888.18359375,531.73828125,0.0,0,0
1772203005.9339929,1772203005.8676138,186.5234375,163.57421875,196.2890625,90.8203125,0.0,0,0
1772203005.934031,1772203005.871509,-1000.0,-1000.0,-1000.0,-427.734375,0.0,0,0
1772203005.934069,1772203005.8754044,-631.34765625,-962.40234375,-642.08984375,-401.3671875,0.0,0,0
1772203005.9341068,1772203005.8792996,761.23046875,321.2890625,722.16796875,165.0390625,0.0,0,0
1772203005.934145,1772203005.883195,-847.65625,-776.3671875,-843.75,532.71484375,0.0,0,0
1772203005.9341812,1772203005.8870902,176.7578125,161.62109375,178.7109375,161.62109375,0.0,0,0
1772203005.934217,1772203005.8909855,-1000.0,-1000.0,-1000.0,-402.83203125,0.0,0,0
1772203005.934251,1772203005.8948808,-885.7421875,-1000.0,-830.078125,-463.8671875,0.0,0,0
1772203005.934287,1772203005.898776,444.3359375,41.9921875,474.609375,83.984375,0.0,0,0
1772203005.9343228,1772203005.9026713,-792.48046875,-772.94921875,-803.7109375,493.65234375,0.0,0,0
1772203006.009826,1772203005.90664,145.01953125,346.6796875,193.84765625,235.83984375,0.0,0,0
1772203006.009988,1772203005.9105353,-1000.0,-940.91796875,-1000.0,-350.5859375,0.0,0,0
1772203006.010046,1772203005.9144306,-1000.0,-1000.0,-997.0703125,-515.625,0.0,0,0
1772203006.010098,1772203005.918326,111.328125,-146.484375,177.24609375,6.8359375,0.0,0,0
1772203006.010153,1772203005.9222212,-766.6015625,-838.37890625,-787.109375,449.21875,0.0,0,0
1772203006.010205,1772203005.9261165,300.29296875,580.078125,362.3046875,286.1328125,0.0,0,0
1772203006.010255,1772203005.9300117,-965.33203125,-797.36328125,-937.01171875,-304.19921875,0.0,0,0
1772203006.0103061,1772203005.933907,-1000.0,-1000.0,-1000.0,-538.0859375,0.0,0,0
